
Caudal Layer, 6-D input stimuli
Experiment:, list6,
NUM_ROWS = 200, B = 0.400000
Stim Condition:, 2, 
 Stimulus Set 1:
Sample 1, [ 0.950  0.050, 0.333  0.050, 0.050  0.667, 0.667  0.950 ],Novel 1, [ 0.050  0.333, 0.667  0.333, 0.050  0.050, 0.333  0.333 ] Sample 2, [ 0.950  0.050, 0.333  0.333, 0.333  0.950, 0.333  0.050 ],Novel 2, [ 0.950  0.667, 0.950  0.333, 0.050  0.950, 0.333  0.667 ] Sample 3, [ 0.950  0.050, 0.667  0.950, 0.050  0.667, 0.050  0.050 ],Novel 3, [ 0.050  0.950, 0.333  0.667, 0.667  0.950, 0.667  0.667 ] Sample 4, [ 0.950  0.950, 0.050  0.667, 0.950  0.050, 0.050  0.050 ],Novel 4, [ 0.667  0.333, 0.950  0.667, 0.667  0.950, 0.333  0.050 ] Sample 5, [ 0.333  0.950, 0.050  0.050, 0.333  0.667, 0.050  0.667 ],Novel 5, [ 0.333  0.333, 0.667  0.950, 0.667  0.333, 0.950  0.950 ] Sample 6, [ 0.950  0.050, 0.667  0.333, 0.333  0.333, 0.667  0.950 ],Novel 6, [ 0.050  0.050, 0.050  0.667, 0.050  0.333, 0.333  0.667 ] 

Simulation, Stim Pair, Stimulus, Peak Act seg1, Peak Act seg2, Peak Act seg3, Peak Act seg4, Mean Peak Act, Total Act seg1, Total Act seg2, Total Act seg3, Total Act seg4, Mean Total Act, Selectivity, Dscore, Win Co-ords 1, Win Co-ords 2, Win Co-ords 3, Win Co-ords 4
 2, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58149.514279, 77459.810897, 58528.398862, 58866.516348, 63251.060096, 0.001330, 0.491946, [137 114], [61 125], [188 37], [189 68]
 2, 4, Novel, 26.673137, 18.923808, 19.619400, 82.893063, 37.027352, 109635.968820, 77201.190433, 77311.941842, 77507.979516, 85414.270153, 0.000453, , [141 43], [153 32], [184 77], [46 14]
 2, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76554.301121, 58777.378962, 112234.349813, 77541.425075, 81276.863743, 0.001075, 0.401479, [54 105], [14 179], [155 166], [9 62]
 2, 5, Novel, 29.600728, 82.893063, 27.974844, 14.359095, 38.706933, 109622.033837, 77390.975782, 111662.263184, 58605.241156, 89320.128490, 0.000459, , [83 68], [170 158], [64 43], [120 159]
 2, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58333.964697, 111715.170646, 112143.689739, 77536.836723, 89932.415451, 0.000993, 0.367347, [163 37], [4 151], [28 6], [175 63]
 2, 6, Novel, 15.302290, 82.893063, 19.561077, 28.168792, 36.481306, 58071.292441, 77459.810897, 77585.186626, 111926.465467, 81260.688858, 0.000459, , [12 179], [61 125], [30 105], [164 18]
 3, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58356.469964, 77647.658050, 77661.418733, 77569.357229, 72808.725994, 0.001156, 0.500384, [131 116], [57 96], [132 15], [61 139]
 3, 1, Novel, 18.612981, 82.893063, 16.725518, 29.975954, 37.051879, 76133.240588, 111697.667705, 58575.303290, 112008.418271, 89603.657464, 0.000385, , [166 6], [180 112], [25 142], [171 165]
 3, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58356.469964, 112016.067443, 77580.673587, 77475.740777, 81357.237943, 0.001075, 0.622637, [131 116], [188 17], [72 20], [181 110]
 3, 2, Novel, 20.355485, 18.354953, 14.479424, 28.047466, 20.309332, 76734.416402, 77154.232807, 58769.694756, 112097.929573, 81189.068385, 0.000250, , [21 68], [166 69], [1 79], [162 55]
 3, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58356.469964, 77098.898534, 77661.418733, 58876.155429, 67998.235665, 0.001243, 0.635321, [131 116], [93 181], [132 15], [45 168]
 3, 3, Novel, 15.770468, 29.260366, 22.304264, 31.962601, 24.824425, 57983.477979, 111495.253513, 77367.700361, 111830.912472, 89669.336081, 0.000277, , [100 84], [115 166], [79 83], [199 112]
 3, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58386.850662, 77389.322005, 58544.523378, 58876.155429, 63299.212869, 0.001329, 0.482693, [63 97], [143 33], [69 171], [45 168]
 3, 4, Novel, 27.200472, 19.111486, 22.304264, 82.893063, 37.877321, 109666.312406, 77053.883770, 77367.700361, 77475.740777, 85390.909329, 0.000464, , [116 93], [31 52], [79 83], [181 110]
 3, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76592.081578, 58905.490294, 112106.146936, 77681.637599, 81321.339102, 0.001074, 0.395938, [162 58], [169 8], [126 130], [99 91]
 3, 5, Novel, 28.710306, 82.893063, 28.495843, 15.561203, 38.915104, 109280.146834, 77098.898534, 111559.861450, 58568.387759, 89126.823644, 0.000465, , [42 107], [93 181], [104 55], [148 167]
 3, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58356.469964, 111697.667705, 111889.131954, 77569.357229, 89878.156713, 0.000993, 0.361433, [131 116], [180 112], [193 15], [61 139]
 3, 6, Novel, 17.111155, 82.893063, 19.018012, 28.047466, 36.767424, 57798.241399, 77389.322005, 77408.777210, 112097.929573, 81173.567547, 0.000466, , [193 21], [143 33], [54 151], [162 55]
 4, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58332.748414, 77401.757767, 77727.531019, 77402.229302, 72716.066626, 0.001157, 0.507181, [16 21], [181 146], [49 175], [158 85]
 4, 1, Novel, 19.679333, 82.893063, 14.310199, 30.253186, 36.783945, 76295.476206, 111764.879919, 58617.568365, 112056.394606, 89683.579774, 0.000378, , [195 108], [114 66], [144 23], [144 135]
 4, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58332.748414, 111843.968388, 77641.660675, 77619.263477, 81359.410238, 0.001074, 0.599443, [16 21], [22 155], [54 7], [54 155]
 4, 2, Novel, 19.548358, 21.245909, 15.629870, 31.349838, 21.943494, 76570.169689, 77246.645376, 58810.916014, 111880.142878, 81126.968489, 0.000269, , [99 192], [195 59], [146 119], [9 17]
 4, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58332.748414, 77436.285296, 77727.531019, 58931.635059, 68107.049947, 0.001241, 0.652969, [16 21], [159 189], [49 175], [153 22]
 4, 3, Novel, 15.591532, 29.232357, 19.505826, 29.034703, 23.341104, 58004.004296, 111752.512176, 77367.456653, 111767.769666, 89722.935697, 0.000261, , [43 77], [134 122], [119 153], [158 136]
 4, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58235.208906, 77448.371483, 58596.790649, 58931.635059, 63303.001524, 0.001329, 0.479388, [69 184], [74 7], [197 134], [153 22]
 4, 4, Novel, 32.617048, 19.547000, 19.505826, 82.893063, 38.640734, 109670.165364, 77287.685064, 77367.456653, 77619.263477, 85486.142639, 0.000468, , [5 3], [60 58], [119 153], [54 155]
 4, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76527.070303, 58709.760051, 112302.634794, 77462.324906, 81250.447514, 0.001076, 0.405467, [76 142], [179 85], [159 106], [136 67]
 4, 5, Novel, 29.477834, 82.893063, 26.332719, 14.347346, 38.262741, 109509.330255, 77436.285296, 111800.691787, 58515.578928, 89315.471567, 0.000455, , [168 41], [159 189], [32 102], [34 85]
 4, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58332.748414, 111764.879919, 112082.310819, 77402.229302, 89895.542113, 0.000993, 0.357591, [16 21], [114 66], [153 146], [158 85]
 4, 6, Novel, 15.623796, 82.893063, 20.127080, 31.349838, 37.498444, 57915.408135, 77448.371483, 77458.584480, 111880.142878, 81175.626744, 0.000470, , [117 141], [74 7], [130 197], [9 17]
 5, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58355.205790, 77358.797092, 77568.146052, 77532.919474, 72703.767102, 0.001157, 0.491656, [157 54], [10 115], [192 81], [89 1]
 5, 1, Novel, 20.279251, 82.893063, 17.408066, 30.619690, 37.800017, 76394.285533, 111771.489489, 58573.985004, 111946.839154, 89671.649795, 0.000394, , [177 62], [179 3], [46 42], [67 153]
 5, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58355.205790, 111723.146807, 77508.171820, 77496.670444, 81270.798715, 0.001075, 0.579541, [157 54], [100 107], [140 165], [129 10]
 5, 2, Novel, 28.197979, 20.964267, 14.492609, 28.905265, 23.140030, 76481.553595, 77344.754670, 58675.975106, 111906.289166, 81102.143134, 0.000286, , [186 193], [24 118], [80 153], [134 127]
 5, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58355.205790, 77527.417170, 77568.146052, 58851.783493, 68075.638126, 0.001242, 0.614437, [157 54], [133 99], [192 81], [46 43]
 5, 3, Novel, 17.381509, 29.946417, 24.608792, 33.621813, 26.389633, 58036.481340, 111717.196379, 77362.145877, 111868.546656, 89746.092563, 0.000297, , [55 140], [175 131], [125 102], [71 92]
 5, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58200.196651, 77326.383880, 58737.350701, 58851.783493, 63278.928681, 0.001329, 0.467191, [185 189], [185 81], [9 154], [46 43]
 5, 4, Novel, 30.735857, 20.308662, 24.608792, 82.893063, 39.636593, 109632.917830, 77389.758318, 77362.145877, 77496.670444, 85470.373117, 0.000483, , [177 194], [17 76], [125 102], [129 10]
 5, 5, Sample, 82.893063, 82.755069, 82.893063, 82.893063, 82.858565, 76547.590121, 58627.060250, 112071.696844, 77503.531725, 81187.469735, 0.001076, 0.405007, [86 26], [65 153], [117 185], [104 65]
 5, 5, Novel, 28.874754, 82.893063, 27.855530, 14.121749, 38.436274, 109552.619801, 77527.417170, 111932.454272, 58629.299817, 89410.447765, 0.000456, , [166 10], [133 99], [13 158], [14 5]
 5, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58355.205790, 111771.489489, 111974.683393, 77532.919474, 89908.574536, 0.000993, 0.357999, [157 54], [179 3], [52 23], [89 1]
 5, 6, Novel, 14.496561, 82.893063, 23.007247, 28.905265, 37.325534, 58020.406810, 77326.383880, 77355.182005, 111906.289166, 81152.065465, 0.000469, , [78 156], [185 81], [46 42], [134 127]
 6, 1, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58399.589462, 77512.791344, 77578.938151, 77396.640860, 72721.989954, 0.001157, 0.506861, [2 42], [194 39], [167 188], [121 184]
 6, 1, Novel, 19.345484, 82.893063, 16.094427, 27.573327, 36.476575, 76226.686763, 111994.199573, 58645.813796, 111948.765023, 89703.866289, 0.000379, , [33 114], [75 14], [71 127], [32 192]
 6, 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58399.589462, 111810.457103, 77486.532206, 77634.330017, 81332.727197, 0.001075, 0.571631, [2 42], [110 31], [137 82], [54 144]
 6, 2, Novel, 18.140059, 20.824530, 23.109949, 30.314036, 23.097143, 76554.132711, 77396.566487, 58658.937738, 111627.352313, 81059.247312, 0.000293, , [172 152], [175 3], [166 192], [63 116]
 6, 3, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58399.589462, 77275.867136, 77578.938151, 58876.689377, 68032.771031, 0.001242, 0.642225, [2 42], [186 143], [167 188], [117 41]
 6, 3, Novel, 18.696342, 28.110439, 19.894243, 28.015781, 23.679201, 57929.961616, 111554.753159, 77294.007663, 111916.313020, 89673.758865, 0.000271, , [26 3], [196 164], [175 77], [141 160]
 6, 4, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58215.260446, 77281.996866, 58814.791089, 58876.689377, 63297.184444, 0.001328, 0.487145, [199 33], [167 187], [101 52], [117 41]
 6, 4, Novel, 28.568297, 19.062526, 19.894243, 82.893063, 37.604532, 109606.334639, 77254.302649, 77294.007663, 77634.330017, 85447.243742, 0.000458, , [14 148], [98 86], [175 77], [54 144]
 6, 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76408.893981, 58710.367829, 112118.788227, 77280.164716, 81129.553688, 0.001077, 0.388758, [167 82], [178 152], [43 20], [88 14]
 6, 5, Novel, 27.744304, 82.893063, 33.132667, 16.059785, 39.957455, 109253.872768, 77275.867136, 112055.781153, 58588.703654, 89293.556178, 0.000474, , [121 25], [186 143], [30 35], [42 4]
 6, 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58399.589462, 111994.199573, 112090.288279, 77396.640860, 89970.179543, 0.000993, 0.359107, [2 42], [75 14], [186 56], [121 184]
 6, 6, Novel, 16.165681, 82.893063, 19.256628, 30.314036, 37.157352, 57905.148129, 77281.996866, 77405.105735, 111627.352313, 81054.900761, 0.000468, , [6 179], [167 187], [113 172], [63 116]
